Adj Close,Close,High,Low,Open,Volume
CHPT,CHPT,CHPT,CHPT,CHPT,CHPT
18.65999984741211,18.65999984741211,18.979999542236328,17.790000915527344,18.03499984741211,7905600
18.399999618530273,18.399999618530273,19.094999313354492,18.3799991607666,18.709999084472656,5892600
19.06999969482422,19.06999969482422,19.360000610351562,18.382999420166016,18.43000030517578,5494300
19.989999771118164,19.989999771118164,20.0,19.149999618530273,19.200000762939453,6056000
20.0,20.0,20.1299991607666,19.520000457763672,20.030000686645508,6369200
19.920000076293945,19.920000076293945,20.15999984741211,19.709999084472656,20.15999984741211,6742900
19.709999084472656,19.709999084472656,20.03499984741211,19.415000915527344,19.65999984741211,4576600
19.90999984741211,19.90999984741211,19.940000534057617,19.461000442504883,19.68000030517578,5024100
21.190000534057617,21.190000534057617,21.259000778198242,20.260000228881836,20.399999618530273,11542600
21.18000030517578,21.18000030517578,21.260000228881836,20.739999771118164,21.18000030517578,5924700
22.020000457763672,22.020000457763672,22.3700008392334,21.0,21.0,9183600
21.350000381469727,21.350000381469727,21.899999618530273,20.950000762939453,21.885000228881836,5824000
22.989999771118164,22.989999771118164,23.09000015258789,21.520000457763672,21.6200008392334,9736600
22.84000015258789,22.84000015258789,23.530000686645508,22.450000762939453,23.100000381469727,9266400
22.719999313354492,22.719999313354492,23.520000457763672,22.600000381469727,23.149999618530273,5195000
24.15999984741211,24.15999984741211,24.360000610351562,22.719999313354492,22.84000015258789,10663200
24.780000686645508,24.780000686645508,24.889999389648438,23.8799991607666,23.90999984741211,7733100
25.65999984741211,25.65999984741211,26.100000381469727,24.825000762939453,25.049999237060547,10169200
24.260000228881836,24.260000228881836,25.520000457763672,23.834999084472656,25.399999618530273,9746600
24.809999465942383,24.809999465942383,24.959999084472656,23.68000030517578,23.969999313354492,6881400
24.59000015258789,24.59000015258789,25.290000915527344,24.31999969482422,25.049999237060547,4735700
24.690000534057617,24.690000534057617,25.40999984741211,24.19499969482422,24.989999771118164,7086600
27.600000381469727,27.600000381469727,28.290000915527344,26.51099967956543,27.56999969482422,30445400
25.81999969482422,25.81999969482422,28.239999771118164,25.260000228881836,28.15999984741211,14747200
24.520000457763672,24.520000457763672,25.68000030517578,24.079999923706055,25.5,10309400
25.68000030517578,25.68000030517578,25.979999542236328,24.639999389648438,24.84000015258789,7789100
26.81999969482422,26.81999969482422,27.3700008392334,25.90999984741211,26.100000381469727,12682600
26.93000030517578,26.93000030517578,27.15999984741211,26.18000030517578,27.040000915527344,9376000
27.450000762939453,27.450000762939453,27.479999542236328,25.34000015258789,26.950000762939453,13851500
27.690000534057617,27.690000534057617,28.719999313354492,26.81999969482422,27.450000762939453,12708400
26.1299991607666,26.1299991607666,27.469999313354492,25.68000030517578,27.299999237060547,11027800
26.899999618530273,26.899999618530273,27.198999404907227,25.829999923706055,25.93000030517578,6840000
27.299999237060547,27.299999237060547,28.530000686645508,26.56999969482422,27.469999313354492,11792400
25.850000381469727,25.850000381469727,27.899999618530273,25.510000228881836,26.979999542236328,8528600
26.170000076293945,26.170000076293945,26.34000015258789,24.739999771118164,25.600000381469727,6926400
25.81999969482422,25.81999969482422,25.989999771118164,25.0,25.020000457763672,5215200
26.059999465942383,26.059999465942383,26.229999542236328,25.049999237060547,26.05500030517578,7823900
25.520000457763672,25.520000457763672,26.75,24.459999084472656,25.78499984741211,11282400
23.520000457763672,23.520000457763672,25.790000915527344,23.5,25.6200008392334,8548300
23.290000915527344,23.290000915527344,24.454999923706055,22.8799991607666,23.6299991607666,7779600
21.56999969482422,21.56999969482422,23.440000534057617,21.0,23.25,10588300
20.739999771118164,20.739999771118164,21.349000930786133,19.719999313354492,21.0,10332200
21.780000686645508,21.780000686645508,22.18000030517578,21.299999237060547,21.799999237060547,12272900
20.979999542236328,20.979999542236328,21.31999969482422,19.639999389648438,20.7549991607666,21719200
20.690000534057617,20.690000534057617,22.1299991607666,20.59000015258789,21.209999084472656,11140500
20.200000762939453,20.200000762939453,21.290000915527344,19.450000762939453,20.700000762939453,10933900
20.889999389648438,20.889999389648438,21.110000610351562,19.899999618530273,20.0,9900000
19.5,19.5,20.739999771118164,19.239999771118164,20.209999084472656,12186400
19.889999389648438,19.889999389648438,20.25,18.940000534057617,19.90999984741211,13239500
19.1299991607666,19.1299991607666,20.260000228881836,19.100000381469727,20.020000457763672,10443000
19.030000686645508,19.030000686645508,19.229999542236328,18.125,18.90999984741211,19038000
18.010000228881836,18.010000228881836,18.770000457763672,17.920000076293945,18.21500015258789,11363600
18.739999771118164,18.739999771118164,18.825000762939453,17.959999084472656,18.059999465942383,9267500
18.6200008392334,18.6200008392334,18.889999389648438,18.31800079345703,18.700000762939453,6053000
19.049999237060547,19.049999237060547,19.200000762939453,18.15999984741211,18.6200008392334,7634800
19.200000762939453,19.200000762939453,19.299999237060547,18.690000534057617,18.860000610351562,6951800
18.68000030517578,18.68000030517578,19.270000457763672,18.559999465942383,19.219999313354492,5710800
17.760000228881836,17.760000228881836,18.6200008392334,17.520000457763672,18.53499984741211,12077200
19.329999923706055,19.329999923706055,19.729999542236328,17.709999084472656,17.760000228881836,13773500
19.049999237060547,19.049999237060547,19.709999084472656,18.90999984741211,19.020000457763672,9296000
19.8700008392334,19.8700008392334,19.97800064086914,18.940000534057617,19.420000076293945,7944400
19.520000457763672,19.520000457763672,19.989999771118164,18.829999923706055,19.700000762939453,7808100
18.15999984741211,18.15999984741211,19.479999542236328,18.06999969482422,19.270000457763672,7696000
17.350000381469727,17.350000381469727,18.274999618530273,16.889999389648438,18.010000228881836,10271400
16.889999389648438,16.889999389648438,17.799999237060547,16.860000610351562,17.3700008392334,8711900
15.779999732971191,15.779999732971191,16.770000457763672,15.520000457763672,16.719999313354492,15195200
16.209999084472656,16.209999084472656,16.420000076293945,15.65999984741211,15.729999542236328,8262900
15.989999771118164,15.989999771118164,16.690000534057617,15.90999984741211,16.299999237060547,7247200
14.789999961853027,14.789999961853027,16.138999938964844,14.789999961853027,16.100000381469727,13741800
14.6899995803833,14.6899995803833,15.0600004196167,14.154999732971191,14.649999618530273,10863000
14.300000190734863,14.300000190734863,14.960000038146973,14.090999603271484,14.319999694824219,9404400
14.239999771118164,14.239999771118164,14.680000305175781,13.920000076293945,14.210000038146973,9300300
14.130000114440918,14.130000114440918,15.229999542236328,14.100000381469727,14.390000343322754,8485900
13.220000267028809,13.220000267028809,14.23900032043457,13.118000030517578,14.0,10409400
12.9399995803833,12.9399995803833,12.949999809265137,11.211000442504883,12.170000076293945,17214500
12.5,12.5,13.140000343322754,12.25,12.789999961853027,8513800
12.59000015258789,12.59000015258789,13.539999961853027,12.449999809265137,12.85099983215332,9456900
11.449999809265137,11.449999809265137,12.979999542236328,11.369999885559082,12.930000305175781,13925500
12.649999618530273,12.649999618530273,12.65999984741211,11.489999771118164,11.880000114440918,11765400
13.850000381469727,13.850000381469727,14.0,12.720000267028809,12.819999694824219,12068900
14.239999771118164,14.239999771118164,14.350000381469727,13.489999771118164,14.0,8628300
13.460000038146973,13.460000038146973,14.5,13.260000228881836,14.34000015258789,7878800
12.59000015258789,12.59000015258789,13.319999694824219,12.5600004196167,13.0,10570000
13.260000228881836,13.260000228881836,13.354999542236328,12.470000267028809,12.725000381469727,7502900
12.699999809265137,12.699999809265137,13.640000343322754,12.619999885559082,13.270000457763672,8970200
13.0,13.0,13.149999618530273,12.399999618530273,12.569999694824219,12282500
13.819999694824219,13.819999694824219,13.854999542236328,13.130000114440918,13.170000076293945,7747000
13.920000076293945,13.920000076293945,14.880000114440918,13.411999702453613,13.550000190734863,14366300
13.5,13.5,14.569999694824219,13.390000343322754,14.029999732971191,12460000
13.380000114440918,13.380000114440918,14.100000381469727,13.0600004196167,13.15999984741211,7024400
15.260000228881836,15.260000228881836,15.345000267028809,13.789999961853027,13.829999923706055,11618700
15.319999694824219,15.319999694824219,15.520000457763672,14.710000038146973,14.979999542236328,8002400
14.449999809265137,14.449999809265137,15.329999923706055,14.390000343322754,15.100000381469727,9043400
13.8100004196167,13.8100004196167,14.5600004196167,13.609999656677246,14.529999732971191,7063200
12.970000267028809,12.970000267028809,13.869999885559082,12.8100004196167,13.289999961853027,8495600
12.380000114440918,12.380000114440918,13.451000213623047,12.34000015258789,13.180000305175781,7617400
13.640000343322754,13.640000343322754,13.6899995803833,11.5,11.569999694824219,11686300
13.710000038146973,13.710000038146973,13.75,13.039999961853027,13.319999694824219,6511200
14.520000457763672,14.520000457763672,14.675000190734863,13.569999694824219,14.010000228881836,9156100
14.289999961853027,14.289999961853027,14.65999984741211,13.989999771118164,14.550000190734863,7023500
14.069999694824219,14.069999694824219,14.430000305175781,13.739999771118164,14.359999656677246,10042300
15.010000228881836,15.010000228881836,15.4399995803833,14.300000190734863,15.229999542236328,21017600
14.399999618530273,14.399999618530273,15.3100004196167,14.111000061035156,15.3100004196167,11608200
15.729999542236328,15.729999542236328,16.39900016784668,14.630000114440918,14.760000228881836,16864200
16.56999969482422,16.56999969482422,17.1299991607666,15.270999908447266,15.529999732971191,15022300
17.469999313354492,17.469999313354492,17.56999969482422,16.6200008392334,16.780000686645508,13751900
17.219999313354492,17.219999313354492,17.479999542236328,16.610000610351562,17.3700008392334,7083500
16.559999465942383,16.559999465942383,17.3799991607666,16.25,17.25,7507000
14.949999809265137,14.949999809265137,16.440000534057617,14.9399995803833,16.440000534057617,8013100
15.5,15.5,15.524999618530273,14.329999923706055,14.770000457763672,8514300
17.110000610351562,17.110000610351562,17.1299991607666,15.5,15.6899995803833,11453100
18.010000228881836,18.010000228881836,18.040000915527344,16.520000457763672,16.969999313354492,9517500
18.440000534057617,18.440000534057617,18.520000457763672,17.719999313354492,17.899999618530273,9798000
18.1299991607666,18.1299991607666,18.959999084472656,17.920000076293945,18.260000228881836,7400200
18.440000534057617,18.440000534057617,18.59000015258789,17.700000762939453,17.920000076293945,6340100
18.479999542236328,18.479999542236328,18.989999771118164,18.045000076293945,18.299999237060547,6742000
18.75,18.75,18.945999145507812,18.200000762939453,18.399999618530273,4789800
18.469999313354492,18.469999313354492,19.141000747680664,18.139999389648438,18.59000015258789,5977900
18.670000076293945,18.670000076293945,19.1299991607666,18.200000762939453,19.1200008392334,5001700
19.65999984741211,19.65999984741211,19.809999465942383,18.68000030517578,18.90999984741211,7320000
19.3700008392334,19.3700008392334,20.020000457763672,19.079999923706055,19.520000457763672,6264100
19.8799991607666,19.8799991607666,20.110000610351562,19.040000915527344,19.5,9921800
19.700000762939453,19.700000762939453,20.1299991607666,19.361000061035156,19.8799991607666,4853800
20.540000915527344,20.540000915527344,20.989999771118164,19.968000411987305,20.229999542236328,6935200
19.489999771118164,19.489999771118164,20.940000534057617,19.450000762939453,20.360000610351562,9272100
17.739999771118164,17.739999771118164,19.100000381469727,17.135000228881836,18.959999084472656,13119100
17.799999237060547,17.799999237060547,18.239999771118164,17.139999389648438,17.8799991607666,7293000
16.760000228881836,16.760000228881836,17.690000534057617,16.7450008392334,17.690000534057617,7327700
16.510000228881836,16.510000228881836,16.850000381469727,15.923999786376953,16.3799991607666,6673200
16.09000015258789,16.09000015258789,17.209999084472656,15.970000267028809,16.850000381469727,8559700
16.65999984741211,16.65999984741211,16.68000030517578,15.890000343322754,16.049999237060547,4561800
15.25,15.25,16.761999130249023,15.1899995803833,16.690000534057617,9594100
15.260000228881836,15.260000228881836,15.600000381469727,14.899999618530273,15.25,10767500
16.3700008392334,16.3700008392334,16.3799991607666,14.994999885559082,15.25,9524200
15.430000305175781,15.430000305175781,16.594999313354492,15.420000076293945,16.299999237060547,6047400
14.619999885559082,14.619999885559082,16.239999771118164,14.5,15.859999656677246,9147200
14.430000305175781,14.430000305175781,15.15999984741211,14.319999694824219,14.619999885559082,8611300
14.9399995803833,14.9399995803833,14.960000038146973,14.100000381469727,14.149999618530273,6323000
13.869999885559082,13.869999885559082,14.970000267028809,13.8100004196167,14.84000015258789,8901000
13.270000457763672,13.270000457763672,14.239999771118164,13.239999771118164,13.789999961853027,7934800
13.479999542236328,13.479999542236328,13.640000343322754,12.579999923706055,13.369999885559082,8212600
12.9399995803833,12.9399995803833,13.994000434875488,12.930000305175781,13.550000190734863,7692000
13.229999542236328,13.229999542236328,13.260000228881836,12.539999961853027,12.760000228881836,9908700
13.479999542236328,13.479999542236328,13.569000244140625,12.829999923706055,13.050000190734863,6902100
14.220000267028809,14.220000267028809,14.319999694824219,12.960000038146973,13.489999771118164,7158500
13.180000305175781,13.180000305175781,14.119999885559082,12.9350004196167,14.069999694824219,7892700
12.020000457763672,12.020000457763672,13.109999656677246,11.859999656677246,13.079999923706055,9197500
10.649999618530273,10.649999618530273,11.774999618530273,10.350000381469727,11.760000228881836,13143700
10.270000457763672,10.270000457763672,11.369999885559082,9.75,11.039999961853027,15789600
8.949999809265137,8.949999809265137,10.25,8.800000190734863,10.079999923706055,18476300
9.619999885559082,9.619999885559082,10.199000358581543,8.5,8.770000457763672,15698500
10.390000343322754,10.390000343322754,10.649999618530273,9.880000114440918,10.0,11586900
9.9399995803833,9.9399995803833,10.640000343322754,9.875,10.319999694824219,9716700
10.729999542236328,10.729999542236328,10.75,9.949999809265137,10.239999771118164,9583600
10.380000114440918,10.380000114440918,11.079999923706055,10.220000267028809,10.680000305175781,7970100
10.989999771118164,10.989999771118164,11.279999732971191,10.140000343322754,10.220000267028809,7806000
11.020000457763672,11.020000457763672,11.289999961853027,10.300000190734863,11.149999618530273,10775900
11.300000190734863,11.300000190734863,11.3100004196167,10.539999961853027,10.920000076293945,8047400
10.40999984741211,10.40999984741211,11.180000305175781,10.289999961853027,11.010000228881836,7882900
10.789999961853027,10.789999961853027,10.829999923706055,10.210000038146973,10.329999923706055,7222100
11.8100004196167,11.8100004196167,11.899999618530273,10.579999923706055,10.649999618530273,7700400
13.449999809265137,13.449999809265137,13.489999771118164,11.850000381469727,11.859999656677246,16455200
12.789999961853027,12.789999961853027,13.869999885559082,12.75,13.739999771118164,16859500
12.449999809265137,12.449999809265137,13.0600004196167,12.15999984741211,12.65999984741211,11754400
13.899999618530273,13.899999618530273,14.140000343322754,12.310999870300293,12.399999618530273,19556400
14.569999694824219,14.569999694824219,14.96500015258789,13.34000015258789,13.449999809265137,19494300
14.970000267028809,14.970000267028809,15.369999885559082,14.5600004196167,14.920000076293945,12838300
15.550000190734863,15.550000190734863,15.729999542236328,14.529999732971191,14.6899995803833,9144800
15.489999771118164,15.489999771118164,16.15999984741211,15.3100004196167,15.5,11540200
15.40999984741211,15.40999984741211,16.149999618530273,15.039999961853027,15.40999984741211,11401700
14.390000343322754,14.390000343322754,15.40999984741211,14.3100004196167,14.979999542236328,10382800
12.079999923706055,12.079999923706055,13.850000381469727,12.020000457763672,13.619999885559082,16375900
12.510000228881836,12.510000228881836,12.779999732971191,11.850000381469727,12.300000190734863,8150500
13.359999656677246,13.359999656677246,13.604999542236328,12.199999809265137,12.430000305175781,11169600
12.550000190734863,12.550000190734863,13.180000305175781,12.319999694824219,12.729999542236328,9432700
14.029999732971191,14.029999732971191,14.25,12.829999923706055,12.920000076293945,13392300
14.430000305175781,14.430000305175781,15.069999694824219,14.234999656677246,14.319999694824219,8910200
14.25,14.25,14.777999877929688,13.270000457763672,13.614999771118164,7653800
15.550000190734863,15.550000190734863,15.5600004196167,14.079999923706055,14.399999618530273,11666000
15.460000038146973,15.460000038146973,15.829999923706055,15.024999618530273,15.75,13597400
15.390000343322754,15.390000343322754,15.895000457763672,15.149999618530273,15.739999771118164,8273600
14.399999618530273,14.399999618530273,15.970000267028809,14.359999656677246,15.350000381469727,8060700
13.859999656677246,13.859999656677246,14.229999542236328,13.520000457763672,14.199999809265137,7142500
13.6899995803833,13.6899995803833,14.140000343322754,13.260000228881836,13.720000267028809,6548600
12.6899995803833,12.6899995803833,14.020000457763672,12.6899995803833,13.800000190734863,11446500
12.699999809265137,12.699999809265137,12.760000228881836,11.680000305175781,12.4399995803833,10562100
12.449999809265137,12.449999809265137,13.229999542236328,12.270000457763672,12.739999771118164,8406800
13.75,13.75,14.085000038146973,12.510000228881836,12.539999961853027,11617200
13.380000114440918,13.380000114440918,14.210000038146973,13.260000228881836,13.380000114440918,13049800
11.9399995803833,11.9399995803833,13.274999618530273,11.930000305175781,13.25,11508000
11.970000267028809,11.970000267028809,12.199999809265137,11.630000114440918,12.09000015258789,7585000
11.930000305175781,11.930000305175781,12.09000015258789,11.289999961853027,11.529999732971191,9897300
11.34000015258789,11.34000015258789,11.6899995803833,11.119999885559082,11.520000457763672,8838400
11.569999694824219,11.569999694824219,11.59000015258789,10.970000267028809,11.5,8427900
12.430000305175781,12.430000305175781,12.875,11.890000343322754,12.0,10581100
12.640000343322754,12.640000343322754,12.84000015258789,12.329999923706055,12.510000228881836,5912600
14.329999923706055,14.329999923706055,14.350000381469727,12.65999984741211,12.739999771118164,13347800
14.739999771118164,14.739999771118164,14.944999694824219,14.130000114440918,14.199999809265137,9469600
13.850000381469727,13.850000381469727,14.84000015258789,13.739999771118164,14.699999809265137,7587000
13.319999694824219,13.319999694824219,13.819999694824219,13.220999717712402,13.819999694824219,4376700
12.75,12.75,13.199999809265137,12.65999984741211,13.170000076293945,4588700
13.140000343322754,13.140000343322754,13.25,12.6899995803833,13.199999809265137,5693200
15.300000190734863,15.300000190734863,15.739999771118164,14.390000343322754,14.529999732971191,19060700
15.109999656677246,15.109999656677246,15.538000106811523,14.8100004196167,14.979999542236328,11657200
14.739999771118164,14.739999771118164,15.100000381469727,14.472000122070312,15.100000381469727,7011900
15.40999984741211,15.40999984741211,15.4399995803833,14.15999984741211,14.279999732971191,7547900
15.960000038146973,15.960000038146973,15.989999771118164,15.260000228881836,15.5600004196167,6944100
15.880000114440918,15.880000114440918,16.187999725341797,15.555000305175781,16.0,5662500
16.059999465942383,16.059999465942383,16.190000534057617,15.420000076293945,15.699999809265137,6885500
16.0,16.0,17.259000778198242,15.970000267028809,16.850000381469727,12495100
15.729999542236328,15.729999542236328,15.925000190734863,15.319999694824219,15.649999618530273,5890400
16.440000534057617,16.440000534057617,16.639999389648438,15.869999885559082,16.469999313354492,7543900
16.690000534057617,16.690000534057617,17.1200008392334,16.020000457763672,16.670000076293945,14909000
18.8700008392334,18.8700008392334,19.110000610351562,16.6299991607666,16.969999313354492,21314700
18.6299991607666,18.6299991607666,19.26799964904785,18.020000457763672,18.709999084472656,9719000
18.100000381469727,18.100000381469727,18.790000915527344,17.83099937438965,18.559999465942383,8143700
16.8799991607666,16.8799991607666,17.940000534057617,16.860000610351562,17.690000534057617,7834900
16.540000915527344,16.540000915527344,17.209999084472656,16.479999542236328,17.030000686645508,6206700
15.029999732971191,15.029999732971191,16.066999435424805,14.869999885559082,16.049999237060547,9605200
14.119999885559082,14.119999885559082,14.649999618530273,14.055000305175781,14.539999961853027,6321600
14.199999809265137,14.199999809265137,14.635000228881836,14.039999961853027,14.3100004196167,6933500
15.1899995803833,15.1899995803833,15.765000343322754,14.300000190734863,14.369999885559082,10943600
15.6899995803833,15.6899995803833,15.739999771118164,15.010000228881836,15.59000015258789,7041000
15.279999732971191,15.279999732971191,16.01799964904785,14.970000267028809,15.84000015258789,7045100
15.039999961853027,15.039999961853027,15.520000457763672,14.83899974822998,14.930000305175781,5247500
14.489999771118164,14.489999771118164,15.680000305175781,14.3100004196167,15.390000343322754,13052000
16.270000457763672,16.270000457763672,16.940000534057617,15.020000457763672,15.020000457763672,28151200
15.3100004196167,15.3100004196167,16.5,14.520000457763672,15.949999809265137,16446600
14.5,14.5,15.654999732971191,14.324999809265137,15.609999656677246,12540800
14.75,14.75,15.25,14.220000267028809,14.550000190734863,12066500
16.079999923706055,16.079999923706055,16.290000915527344,14.760000228881836,14.90999984741211,14298100
17.25,17.25,17.260000228881836,15.670000076293945,15.729999542236328,12599700
17.68000030517578,17.68000030517578,17.780000686645508,17.165000915527344,17.3700008392334,10493300
18.280000686645508,18.280000686645508,18.299999237060547,17.309999465942383,17.81999969482422,8842000
17.540000915527344,17.540000915527344,18.110000610351562,16.6299991607666,16.8799991607666,10091500
18.18000030517578,18.18000030517578,18.190000534057617,17.149999618530273,17.709999084472656,10303400
19.25,19.25,19.920000076293945,18.020000457763672,18.34000015258789,25022000
17.969999313354492,17.969999313354492,18.81800079345703,17.951000213623047,18.479999542236328,19202500
17.75,17.75,18.25,17.469999313354492,17.59000015258789,7786900
16.440000534057617,16.440000534057617,17.670000076293945,16.389999389648438,17.559999465942383,8800600
16.209999084472656,16.209999084472656,17.09000015258789,15.699999809265137,16.06999969482422,9359500
15.34000015258789,15.34000015258789,16.299999237060547,15.020000457763672,16.1299991607666,9676700
14.75,14.75,15.25,14.350000381469727,14.970000267028809,9342300
14.510000228881836,14.510000228881836,15.34000015258789,14.4399995803833,14.6899995803833,6564700
15.220000267028809,15.220000267028809,15.736000061035156,14.869999885559082,14.869999885559082,10120500
15.829999923706055,15.829999923706055,15.930000305175781,15.020000457763672,15.15999984741211,8567200
14.930000305175781,14.930000305175781,15.859999656677246,14.380000114440918,15.510000228881836,8244900
14.760000228881836,14.760000228881836,15.460000038146973,14.545000076293945,14.789999961853027,6522400
15.050000190734863,15.050000190734863,15.270000457763672,14.369999885559082,14.960000038146973,7126100
16.309999465942383,16.309999465942383,16.600000381469727,15.630999565124512,15.75,9529800
15.640000343322754,15.640000343322754,16.1200008392334,15.069999694824219,15.90999984741211,7777900
15.609999656677246,15.609999656677246,16.309999465942383,15.336000442504883,15.569999694824219,7074700
14.430000305175781,14.430000305175781,15.239999771118164,14.130000114440918,15.15999984741211,8941100
13.760000228881836,13.760000228881836,14.449999809265137,13.5,14.4399995803833,8701600
13.710000038146973,13.710000038146973,13.918999671936035,12.949999809265137,13.539999961853027,7567000
13.390000343322754,13.390000343322754,13.869999885559082,13.079999923706055,13.789999961853027,6036600
13.5,13.5,13.654999732971191,12.449999809265137,12.859999656677246,7989900
12.59000015258789,12.59000015258789,13.949999809265137,12.545000076293945,13.609999656677246,8294800
13.069999694824219,13.069999694824219,13.437999725341797,12.920000076293945,13.130000114440918,6754900
13.680000305175781,13.680000305175781,13.795000076293945,13.3100004196167,13.529999732971191,7312300
12.989999771118164,12.989999771118164,13.401000022888184,12.75,13.380000114440918,7928500
12.359999656677246,12.359999656677246,13.244999885559082,12.265000343322754,12.850000381469727,8317800
12.649999618530273,12.649999618530273,12.699999809265137,11.960000038146973,12.300000190734863,7209300
12.420000076293945,12.420000076293945,12.720000267028809,11.779999732971191,12.680000305175781,7451200
13.34000015258789,13.34000015258789,13.539999961853027,12.460000038146973,12.5,8307200
13.710000038146973,13.710000038146973,14.229999542236328,13.225000381469727,13.350000381469727,8165700
13.65999984741211,13.65999984741211,13.989999771118164,13.42300033569336,13.859999656677246,5658800
13.520000457763672,13.520000457763672,13.819999694824219,13.060999870300293,13.609999656677246,4855400
13.979999542236328,13.979999542236328,14.085000038146973,13.390000343322754,13.5600004196167,5470600
14.100000381469727,14.100000381469727,14.619999885559082,13.899999618530273,14.430000305175781,5396000
13.050000190734863,13.050000190734863,14.1899995803833,12.96500015258789,14.100000381469727,6989000
13.039999961853027,13.039999961853027,13.472999572753906,12.625,12.90999984741211,5229000
12.5600004196167,12.5600004196167,13.489999771118164,12.199999809265137,13.300000190734863,7748200
11.930000305175781,11.930000305175781,12.859999656677246,11.359999656677246,12.765000343322754,12173300
12.1899995803833,12.1899995803833,12.42300033569336,11.579999923706055,12.100000381469727,7041300
11.229999542236328,11.229999542236328,12.199999809265137,11.154999732971191,12.029999732971191,8605100
12.5,12.5,12.84000015258789,11.979999542236328,12.029999732971191,10533900
13.380000114440918,13.380000114440918,13.614999771118164,12.350000381469727,12.59000015258789,9656800
13.300000190734863,13.300000190734863,13.449999809265137,12.420000076293945,13.3100004196167,8161100
13.680000305175781,13.680000305175781,14.149999618530273,13.5,13.949999809265137,8176400
12.880000114440918,12.880000114440918,13.40999984741211,12.574999809265137,13.390000343322754,7818800
12.59000015258789,12.59000015258789,12.6899995803833,12.220000267028809,12.600000381469727,6061500
12.449999809265137,12.449999809265137,12.930000305175781,12.180000305175781,12.850000381469727,5607000
11.710000038146973,11.710000038146973,12.319999694824219,11.529999732971191,12.300000190734863,7667000
11.489999771118164,11.489999771118164,11.944999694824219,11.279999732971191,11.739999771118164,11963800
11.970000267028809,11.970000267028809,12.069999694824219,11.539999961853027,11.609999656677246,5334800
11.989999771118164,11.989999771118164,12.069999694824219,11.744999885559082,11.979999542236328,3362200
11.4399995803833,11.4399995803833,11.979999542236328,11.329999923706055,11.789999961853027,6926000
11.529999732971191,11.529999732971191,11.859999656677246,11.430000305175781,11.569999694824219,7422600
12.420000076293945,12.420000076293945,12.4399995803833,11.5600004196167,11.710000038146973,9270100
